Customer ID,Full Name,Date of Purchase,Age,State,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer Churn Status,Reasons for Churn
CUST0356,Bala Gibson,Jan-25,59,Enugu,Mobile SIM Card,Female,1,Poor,36,3.2GB 2-Day Plan,1000,15,15000,105.29,No,
CUST0357,Oghene Winters,Jan-25,44,Cross River,4G Router,Female,1,Poor,13,65GB Monthly Plan,16000,4,64000,141.76,No,
CUST0358,Chinedu Smith,Jan-25,32,Jigawa,Broadband MiFi,Male,2,Fair,58,300GB FUP Monthly Unlimited,30000,11,330000,153.99,Yes,Fast Data Consumption
CUST0358,Chinedu Smith,Jan-25,32,Jigawa,5G Broadband Router,Male,2,Fair,58,120GB Monthly Broadband Plan,24000,3,72000,32.81,Yes,Fast Data Consumption
CUST0358,Chinedu Smith,Jan-25,32,Jigawa,4G Router,Male,2,Fair,58,25GB Monthly Plan,9000,13,117000,155.53,Yes,Fast Data Consumption
CUST0359,Omamuzo Juarez,Mar-25,58,Oyo,4G Router,Female,2,Fair,53,165GB Monthly Plan,35000,16,560000,36.1,No,
CUST0359,Omamuzo Juarez,Mar-25,58,Oyo,5G Broadband Router,Female,2,Fair,53,150GB FUP Monthly Unlimited,20000,14,280000,29.2,No,
CUST0360,Fatima Webb,Jan-25,29,Nasarawa,Mobile SIM Card,Female,1,Poor,7,12.5GB Monthly Plan,5500,1,5500,30.2,Yes,High Call Tarriffs
CUST0360,Fatima Webb,Jan-25,29,Nasarawa,Broadband MiFi,Female,1,Poor,7,30GB Monthly Broadband Plan,9000,9,81000,133.09,Yes,High Call Tarriffs
CUST0361,Obinna Andrews,Feb-25,58,Kebbi,Broadband MiFi,Male,4,Very Good,33,30GB Monthly Broadband Plan,9000,16,144000,77.19,No,
CUST0361,Obinna Andrews,Feb-25,58,Kebbi,5G Broadband Router,Male,4,Very Good,33,150GB FUP Monthly Unlimited,20000,12,240000,113.67,No,
CUST0361,Obinna Andrews,Feb-25,58,Kebbi,Mobile SIM Card,Male,4,Very Good,33,7GB Monthly Plan,3500,13,45500,136.53,No,
CUST0362,Sade Donaldson,Feb-25,27,Gombe,Broadband MiFi,Female,3,Good,6,60GB Monthly Broadband Plan,14500,10,145000,132.32,No,
CUST0363,Omamuzo Alexander,Feb-25,29,Ekiti,4G Router,Female,2,Fair,6,165GB Monthly Plan,35000,18,630000,78.06,Yes,Poor Customer Service
CUST0364,Maryam Harmon,Jan-25,79,Adamawa,Broadband MiFi,Female,3,Good,2,150GB FUP Monthly Unlimited,20000,17,340000,161.52,Yes,Better Offers from Competitors
CUST0364,Maryam Harmon,Jan-25,79,Adamawa,4G Router,Female,3,Good,2,165GB Monthly Plan,35000,18,630000,188.05,Yes,Better Offers from Competitors
CUST0364,Maryam Harmon,Jan-25,79,Adamawa,Mobile SIM Card,Female,3,Good,2,1.5GB 2-Day Plan,600,8,4800,148.34,Yes,Better Offers from Competitors
CUST0365,Kunle Myers,Jan-25,20,Plateau,Broadband MiFi,Female,4,Very Good,42,30GB Monthly Broadband Plan,9000,2,18000,34.86,No,
CUST0365,Kunle Myers,Jan-25,20,Plateau,Mobile SIM Card,Female,4,Very Good,42,1GB+1.5mins Daily Plan,500,4,2000,164.24,No,
CUST0365,Kunle Myers,Jan-25,20,Plateau,5G Broadband Router,Female,4,Very Good,42,1.5TB Yearly Broadband Plan,150000,19,2850000,122.44,No,
CUST0366,Kunle Brady,Feb-25,29,Delta,5G Broadband Router,Female,1,Poor,39,450GB 3-Month Broadband Plan,75000,19,1425000,65.18,No,
CUST0366,Kunle Brady,Feb-25,29,Delta,Mobile SIM Card,Female,1,Poor,39,16.5GB+10mins Monthly Plan,6500,7,45500,27.9,No,
CUST0367,Bola Carpenter,Mar-25,38,Bayelsa,5G Broadband Router,Male,2,Fair,8,300GB FUP Monthly Unlimited,30000,19,570000,88.01,No,
CUST0368,Bola Meadows,Feb-25,33,Anambra,Broadband MiFi,Female,1,Poor,50,30GB Monthly Broadband Plan,9000,3,27000,36.29,No,
CUST0369,Abubakar Rodriguez,Feb-25,69,Taraba,4G Router,Male,3,Good,14,65GB Monthly Plan,16000,16,256000,119.46,No,
CUST0369,Abubakar Rodriguez,Feb-25,69,Taraba,Broadband MiFi,Male,3,Good,14,120GB Monthly Broadband Plan,24000,10,240000,190.08,No,
CUST0370,Oghene Bush,Jan-25,69,Lagos,5G Broadband Router,Male,5,Excellent,13,1.5TB Yearly Broadband Plan,150000,7,1050000,154.18,No,
CUST0370,Oghene Bush,Jan-25,69,Lagos,Mobile SIM Card,Male,5,Excellent,13,1GB+1.5mins Daily Plan,500,4,2000,11.09,No,
CUST0370,Oghene Bush,Jan-25,69,Lagos,Broadband MiFi,Male,5,Excellent,13,150GB FUP Monthly Unlimited,20000,16,320000,137.21,No,
CUST0371,Grace Wilkerson,Mar-25,38,Abuja (FCT),Mobile SIM Card,Male,3,Good,4,3.2GB 2-Day Plan,1000,18,18000,148.21,Yes,Costly Data Plans
CUST0371,Grace Wilkerson,Mar-25,38,Abuja (FCT),Broadband MiFi,Male,3,Good,4,150GB FUP Monthly Unlimited,20000,1,20000,32.03,Yes,Costly Data Plans
CUST0372,Grace Salas,Feb-25,30,Kaduna,4G Router,Male,5,Excellent,47,25GB Monthly Plan,9000,4,36000,46.4,No,
CUST0372,Grace Salas,Feb-25,30,Kaduna,5G Broadband Router,Male,5,Excellent,47,200GB Monthly Broadband Plan,25000,8,200000,45.94,No,
CUST0373,Ibim Adams,Feb-25,41,Jigawa,4G Router,Male,5,Excellent,5,165GB Monthly Plan,35000,12,420000,36.02,No,
CUST0373,Ibim Adams,Feb-25,41,Jigawa,Broadband MiFi,Male,5,Excellent,5,150GB FUP Monthly Unlimited,20000,7,140000,91.82,No,
CUST0374,Oghene Oliver,Jan-25,50,Benue,Mobile SIM Card,Female,5,Excellent,9,12.5GB Monthly Plan,5500,11,60500,83.94,Yes,Poor Customer Service
CUST0375,Nura Oconnell,Feb-25,53,Abuja (FCT),Mobile SIM Card,Male,1,Poor,37,12.5GB Monthly Plan,5500,14,77000,56.19,No,
CUST0375,Nura Oconnell,Feb-25,53,Abuja (FCT),Broadband MiFi,Male,1,Poor,37,150GB FUP Monthly Unlimited,20000,14,280000,49.94,No,
CUST0375,Nura Oconnell,Feb-25,53,Abuja (FCT),4G Router,Male,1,Poor,37,10GB+10mins Monthly Plan,4500,19,85500,178.42,No,
CUST0376,Obinna Miller,Feb-25,16,Kogi,Mobile SIM Card,Male,5,Excellent,3,3.2GB 2-Day Plan,1000,8,8000,90.76,Yes,Relocation
CUST0377,Chinedu Christian,Mar-25,17,Kogi,Mobile SIM Card,Male,3,Good,9,1GB+1.5mins Daily Plan,500,15,7500,32.78,Yes,Poor Network
CUST0378,Funke Carlson,Feb-25,74,Sokoto,Mobile SIM Card,Male,2,Fair,56,2.5GB 2-Day Plan,900,3,2700,172.15,No,
CUST0378,Funke Carlson,Feb-25,74,Sokoto,5G Broadband Router,Male,2,Fair,56,450GB 3-Month Broadband Plan,75000,11,825000,178.74,No,
CUST0379,Sarah Woods,Mar-25,20,Cross River,Broadband MiFi,Female,5,Excellent,49,120GB Monthly Broadband Plan,24000,2,48000,176.23,No,
CUST0380,Michael Jacobs,Mar-25,62,Oyo,5G Broadband Router,Male,4,Very Good,25,150GB FUP Monthly Unlimited,20000,7,140000,112.37,No,
CUST0380,Michael Jacobs,Mar-25,62,Oyo,Broadband MiFi,Male,4,Very Good,25,150GB FUP Monthly Unlimited,20000,8,160000,196.26,No,
CUST0381,David Murphy,Feb-25,30,Taraba,Mobile SIM Card,Male,3,Good,49,2.5GB 2-Day Plan,900,12,10800,13.14,No,
CUST0381,David Murphy,Feb-25,30,Taraba,4G Router,Male,3,Good,49,165GB Monthly Plan,35000,17,595000,97.5,No,
CUST0382,Ifeanyi Cooper,Mar-25,76,Adamawa,Broadband MiFi,Female,1,Poor,29,60GB Monthly Broadband Plan,14500,10,145000,179.64,Yes,Fast Data Consumption
CUST0383,Kunle Manning,Feb-25,29,Abuja (FCT),Broadband MiFi,Female,4,Very Good,8,120GB Monthly Broadband Plan,24000,16,384000,186.38,Yes,Poor Customer Service
CUST0383,Kunle Manning,Feb-25,29,Abuja (FCT),4G Router,Female,4,Very Good,8,25GB Monthly Plan,9000,1,9000,84.32,Yes,Poor Customer Service
CUST0383,Kunle Manning,Feb-25,29,Abuja (FCT),5G Broadband Router,Female,4,Very Good,8,120GB Monthly Broadband Plan,24000,1,24000,38.22,Yes,Poor Customer Service
CUST0384,Nura Rodriguez,Mar-25,58,Kogi,Mobile SIM Card,Female,4,Very Good,42,1.5GB 2-Day Plan,600,10,6000,179.71,No,
CUST0384,Nura Rodriguez,Mar-25,58,Kogi,4G Router,Female,4,Very Good,42,10GB+10mins Monthly Plan,4500,8,36000,157.96,No,
CUST0384,Nura Rodriguez,Mar-25,58,Kogi,5G Broadband Router,Female,4,Very Good,42,1.5TB Yearly Broadband Plan,150000,10,1500000,74.69,No,
CUST0385,Sade George,Feb-25,34,Ekiti,5G Broadband Router,Female,5,Excellent,30,300GB FUP Monthly Unlimited,30000,4,120000,32.67,No,
CUST0385,Sade George,Feb-25,34,Ekiti,Broadband MiFi,Female,5,Excellent,30,30GB Monthly Broadband Plan,9000,19,171000,198.76,No,
CUST0385,Sade George,Feb-25,34,Ekiti,Mobile SIM Card,Female,5,Excellent,30,1.5GB 2-Day Plan,600,12,7200,88.46,No,
CUST0386,Shehu Torres,Feb-25,42,Rivers,5G Broadband Router,Female,3,Good,23,150GB FUP Monthly Unlimited,20000,13,260000,184.13,No,
CUST0387,Grace Walsh,Jan-25,34,Sokoto,5G Broadband Router,Female,5,Excellent,10,120GB Monthly Broadband Plan,24000,19,456000,193.94,No,
CUST0387,Grace Walsh,Jan-25,34,Sokoto,4G Router,Female,5,Excellent,10,10GB+10mins Monthly Plan,4500,15,67500,160.02,No,
CUST0388,Tega Cervantes,Jan-25,30,Taraba,Mobile SIM Card,Male,3,Good,9,7GB Monthly Plan,3500,2,7000,18.95,Yes,Relocation
CUST0389,Bala Dunn,Jan-25,44,Akwa Ibom,Broadband MiFi,Male,5,Excellent,2,150GB FUP Monthly Unlimited,20000,20,400000,98.35,No,
CUST0389,Bala Dunn,Jan-25,44,Akwa Ibom,5G Broadband Router,Male,5,Excellent,2,30GB Monthly Broadband Plan,9000,12,108000,181.74,No,
CUST0389,Bala Dunn,Jan-25,44,Akwa Ibom,4G Router,Male,5,Excellent,2,165GB Monthly Plan,35000,14,490000,30.02,No,
CUST0390,Ejiro Gonzalez,Mar-25,65,Gombe,Broadband MiFi,Male,3,Good,19,60GB Monthly Broadband Plan,14500,14,203000,148.43,No,
CUST0390,Ejiro Gonzalez,Mar-25,65,Gombe,Mobile SIM Card,Male,3,Good,19,12.5GB Monthly Plan,5500,14,77000,58.08,No,
CUST0391,Ibim Schwartz,Mar-25,33,Katsina,5G Broadband Router,Male,4,Very Good,14,150GB FUP Monthly Unlimited,20000,9,180000,1.82,No,
CUST0391,Ibim Schwartz,Mar-25,33,Katsina,Broadband MiFi,Male,4,Very Good,14,60GB Monthly Broadband Plan,14500,15,217500,35.39,No,
CUST0391,Ibim Schwartz,Mar-25,33,Katsina,4G Router,Male,4,Very Good,14,10GB+10mins Monthly Plan,4500,13,58500,40.25,No,
CUST0392,Abubakar Hayes,Mar-25,78,Rivers,4G Router,Female,4,Very Good,54,65GB Monthly Plan,16000,10,160000,31.23,No,
CUST0392,Abubakar Hayes,Mar-25,78,Rivers,Broadband MiFi,Female,4,Very Good,54,60GB Monthly Broadband Plan,14500,10,145000,25.27,No,
CUST0393,Ibim Ballard,Jan-25,38,Yobe,5G Broadband Router,Male,3,Good,2,1.5TB Yearly Broadband Plan,150000,9,1350000,113.33,No,
CUST0394,John Nielsen,Mar-25,31,Gombe,5G Broadband Router,Male,2,Fair,55,1.5TB Yearly Broadband Plan,150000,5,750000,175.72,No,
CUST0395,Oghene Pacheco,Feb-25,36,Oyo,Broadband MiFi,Female,3,Good,24,150GB FUP Monthly Unlimited,20000,20,400000,153.06,Yes,Costly Data Plans
CUST0395,Oghene Pacheco,Feb-25,36,Oyo,5G Broadband Router,Female,3,Good,24,300GB FUP Monthly Unlimited,30000,11,330000,108.97,Yes,Costly Data Plans
CUST0395,Oghene Pacheco,Feb-25,36,Oyo,Mobile SIM Card,Female,3,Good,24,1GB+1.5mins Daily Plan,500,12,6000,54.66,Yes,Costly Data Plans
CUST0396,Ngozi Johnson,Mar-25,61,Plateau,5G Broadband Router,Male,3,Good,9,150GB FUP Monthly Unlimited,20000,17,340000,43.97,No,
CUST0396,Ngozi Johnson,Mar-25,61,Plateau,Broadband MiFi,Male,3,Good,9,150GB FUP Monthly Unlimited,20000,18,360000,166.4,No,
CUST0397,Sarah Perry,Jan-25,30,Kogi,Mobile SIM Card,Female,1,Poor,59,7GB Monthly Plan,3500,12,42000,62.66,No,
CUST0398,Amaka Shannon,Mar-25,72,Bauchi,4G Router,Female,1,Poor,12,10GB+10mins Monthly Plan,4500,5,22500,171.43,No,
CUST0399,Nura Delgado,Jan-25,55,Borno,Broadband MiFi,Male,4,Very Good,9,30GB Monthly Broadband Plan,9000,14,126000,155.05,No,
CUST0400,Bola Vincent,Jan-25,41,Anambra,Broadband MiFi,Male,4,Very Good,51,300GB FUP Monthly Unlimited,30000,4,120000,133.68,Yes,Costly Data Plans
CUST0401,Ifeanyi Adkins,Mar-25,42,Benue,5G Broadband Router,Male,1,Poor,43,200GB Monthly Broadband Plan,25000,17,425000,32.53,Yes,Better Offers from Competitors
CUST0401,Ifeanyi Adkins,Mar-25,42,Benue,Mobile SIM Card,Male,1,Poor,43,500MB Daily Plan,350,3,1050,101.23,Yes,Better Offers from Competitors
CUST0401,Ifeanyi Adkins,Mar-25,42,Benue,4G Router,Male,1,Poor,43,65GB Monthly Plan,16000,1,16000,164.01,Yes,Better Offers from Competitors
CUST0402,Sarah Oconnor,Jan-25,43,Benue,Mobile SIM Card,Female,1,Poor,11,12.5GB Monthly Plan,5500,4,22000,134.87,No,
CUST0402,Sarah Oconnor,Jan-25,43,Benue,4G Router,Female,1,Poor,11,10GB+10mins Monthly Plan,4500,13,58500,167.03,No,
CUST0402,Sarah Oconnor,Jan-25,43,Benue,Broadband MiFi,Female,1,Poor,11,60GB Monthly Broadband Plan,14500,8,116000,43.25,No,
CUST0403,Ibim Soto,Jan-25,30,Niger,5G Broadband Router,Male,5,Excellent,30,30GB Monthly Broadband Plan,9000,16,144000,16.91,Yes,Better Offers from Competitors
CUST0403,Ibim Soto,Jan-25,30,Niger,Mobile SIM Card,Male,5,Excellent,30,3.2GB 2-Day Plan,1000,15,15000,77.26,Yes,Better Offers from Competitors
CUST0404,Maryam Buck,Feb-25,72,Osun,5G Broadband Router,Female,2,Fair,19,30GB Monthly Broadband Plan,9000,16,144000,199.75,No,
CUST0404,Maryam Buck,Feb-25,72,Osun,Broadband MiFi,Female,2,Fair,19,30GB Monthly Broadband Plan,9000,17,153000,79.58,No,
CUST0405,Chinedu Brown,Jan-25,31,Plateau,4G Router,Female,2,Fair,26,165GB Monthly Plan,35000,14,490000,24.99,Yes,Poor Customer Service
CUST0405,Chinedu Brown,Jan-25,31,Plateau,5G Broadband Router,Female,2,Fair,26,1.5TB Yearly Broadband Plan,150000,19,2850000,56.06,Yes,Poor Customer Service
CUST0406,Zainab Soto,Feb-25,67,Ekiti,Mobile SIM Card,Female,4,Very Good,43,3.2GB 2-Day Plan,1000,16,16000,24.88,No,
CUST0407,Grace Thompson,Jan-25,45,Borno,4G Router,Male,1,Poor,7,165GB Monthly Plan,35000,11,385000,121.11,No,
CUST0408,Obinna Daniels,Feb-25,54,Anambra,Mobile SIM Card,Male,4,Very Good,43,1GB+1.5mins Daily Plan,500,18,9000,108.72,Yes,High Call Tarriffs
CUST0408,Obinna Daniels,Feb-25,54,Anambra,5G Broadband Router,Male,4,Very Good,43,30GB Monthly Broadband Plan,9000,2,18000,190.54,Yes,High Call Tarriffs
CUST0409,Boma Burns,Feb-25,31,Jigawa,4G Router,Female,4,Very Good,21,25GB Monthly Plan,9000,6,54000,177,No,
CUST0410,Grace Snyder,Feb-25,71,Borno,Mobile SIM Card,Female,4,Very Good,46,12.5GB Monthly Plan,5500,6,33000,112.67,No,
CUST0410,Grace Snyder,Feb-25,71,Borno,5G Broadband Router,Female,4,Very Good,46,30GB Monthly Broadband Plan,9000,16,144000,78.58,No,
CUST0410,Grace Snyder,Feb-25,71,Borno,4G Router,Female,4,Very Good,46,165GB Monthly Plan,35000,12,420000,123.58,No,
CUST0411,Abubakar Lane,Jan-25,57,Oyo,Broadband MiFi,Male,2,Fair,38,300GB FUP Monthly Unlimited,30000,14,420000,76.42,No,
CUST0411,Abubakar Lane,Jan-25,57,Oyo,5G Broadband Router,Male,2,Fair,38,200GB Monthly Broadband Plan,25000,14,350000,198.39,No,
CUST0412,Oghene Bartlett,Mar-25,23,Imo,5G Broadband Router,Male,5,Excellent,16,150GB FUP Monthly Unlimited,20000,1,20000,67.85,Yes,High Call Tarriffs
CUST0413,David Giles,Feb-25,57,Rivers,5G Broadband Router,Female,5,Excellent,43,1.5TB Yearly Broadband Plan,150000,11,1650000,117.8,No,
CUST0413,David Giles,Feb-25,57,Rivers,Broadband MiFi,Female,5,Excellent,43,60GB Monthly Broadband Plan,14500,11,159500,114.29,No,
CUST0414,Ngozi Williams,Feb-25,78,Anambra,5G Broadband Router,Male,5,Excellent,22,200GB Monthly Broadband Plan,25000,7,175000,193.9,No,
CUST0414,Ngozi Williams,Feb-25,78,Anambra,Broadband MiFi,Male,5,Excellent,22,60GB Monthly Broadband Plan,14500,3,43500,127.27,No,
CUST0414,Ngozi Williams,Feb-25,78,Anambra,4G Router,Male,5,Excellent,22,10GB+10mins Monthly Plan,4500,2,9000,57.83,No,
CUST0415,Maryam Anthony,Jan-25,67,Osun,Mobile SIM Card,Male,5,Excellent,46,20GB Monthly Plan,7500,3,22500,42.34,No,
CUST0416,Maryam Blankenship,Mar-25,80,Abia,Mobile SIM Card,Female,2,Fair,43,16.5GB+10mins Monthly Plan,6500,1,6500,36.53,No,
CUST0416,Maryam Blankenship,Mar-25,80,Abia,5G Broadband Router,Female,2,Fair,43,300GB FUP Monthly Unlimited,30000,7,210000,115.58,No,
CUST0417,Zina Hernandez,Jan-25,50,Adamawa,4G Router,Female,5,Excellent,60,10GB+10mins Monthly Plan,4500,10,45000,149.41,Yes,Fast Data Consumption
CUST0418,Boma Johnson,Feb-25,68,Niger,4G Router,Male,4,Very Good,41,165GB Monthly Plan,35000,5,175000,48.08,Yes,Costly Data Plans
CUST0418,Boma Johnson,Feb-25,68,Niger,Mobile SIM Card,Male,4,Very Good,41,500MB Daily Plan,350,10,3500,6.03,Yes,Costly Data Plans
CUST0418,Boma Johnson,Feb-25,68,Niger,Broadband MiFi,Male,4,Very Good,41,60GB Monthly Broadband Plan,14500,14,203000,97.33,Yes,Costly Data Plans
CUST0419,Boma Sanchez,Feb-25,20,Benue,4G Router,Male,1,Poor,18,65GB Monthly Plan,16000,16,256000,192.78,Yes,Better Offers from Competitors
CUST0419,Boma Sanchez,Feb-25,20,Benue,5G Broadband Router,Male,1,Poor,18,30GB Monthly Broadband Plan,9000,3,27000,11.54,Yes,Better Offers from Competitors
CUST0420,Ese Miller,Mar-25,54,Kaduna,4G Router,Female,1,Poor,58,65GB Monthly Plan,16000,19,304000,104.63,No,
CUST0420,Ese Miller,Mar-25,54,Kaduna,Broadband MiFi,Female,1,Poor,58,120GB Monthly Broadband Plan,24000,3,72000,50.74,No,
CUST0420,Ese Miller,Mar-25,54,Kaduna,5G Broadband Router,Female,1,Poor,58,60GB Monthly Broadband Plan,14500,11,159500,120.16,No,
CUST0421,Tega Stokes,Feb-25,65,Imo,Mobile SIM Card,Female,1,Poor,14,2.5GB 2-Day Plan,900,12,10800,98.33,Yes,Costly Data Plans
CUST0421,Tega Stokes,Feb-25,65,Imo,4G Router,Female,1,Poor,14,65GB Monthly Plan,16000,14,224000,63.64,Yes,Costly Data Plans
CUST0422,John Smith,Feb-25,47,Akwa Ibom,Broadband MiFi,Male,3,Good,24,30GB Monthly Broadband Plan,9000,8,72000,138.29,No,
CUST0423,Saidu Smith,Jan-25,65,Abia,Mobile SIM Card,Female,5,Excellent,58,20GB Monthly Plan,7500,9,67500,185.54,No,
CUST0423,Saidu Smith,Jan-25,65,Abia,Broadband MiFi,Female,5,Excellent,58,300GB FUP Monthly Unlimited,30000,8,240000,18.5,No,
CUST0424,Maryam Becker,Mar-25,42,Abuja (FCT),Broadband MiFi,Female,4,Very Good,41,60GB Monthly Broadband Plan,14500,11,159500,147.52,No,
CUST0424,Maryam Becker,Mar-25,42,Abuja (FCT),4G Router,Female,4,Very Good,41,165GB Monthly Plan,35000,4,140000,175.41,No,
CUST0425,Amina Ortega,Feb-25,49,Zamfara,5G Broadband Router,Male,5,Excellent,23,30GB Monthly Broadband Plan,9000,6,54000,128.45,No,
CUST0425,Amina Ortega,Feb-25,49,Zamfara,4G Router,Male,5,Excellent,23,165GB Monthly Plan,35000,5,175000,158.31,No,
CUST0425,Amina Ortega,Feb-25,49,Zamfara,Broadband MiFi,Male,5,Excellent,23,30GB Monthly Broadband Plan,9000,10,90000,80.43,No,
CUST0426,Ese Mathis,Feb-25,26,Delta,Mobile SIM Card,Male,5,Excellent,16,1.5GB 2-Day Plan,600,19,11400,52.51,No,
CUST0426,Ese Mathis,Feb-25,26,Delta,4G Router,Male,5,Excellent,16,25GB Monthly Plan,9000,7,63000,160.01,No,
CUST0427,Chinedu West,Feb-25,69,Gombe,4G Router,Male,5,Excellent,26,10GB+10mins Monthly Plan,4500,6,27000,52.73,Yes,Poor Network
CUST0427,Chinedu West,Feb-25,69,Gombe,Broadband MiFi,Male,5,Excellent,26,30GB Monthly Broadband Plan,9000,14,126000,80.51,Yes,Poor Network
CUST0427,Chinedu West,Feb-25,69,Gombe,Mobile SIM Card,Male,5,Excellent,26,1GB+1.5mins Daily Plan,500,12,6000,30.28,Yes,Poor Network
CUST0428,Amina Skinner,Feb-25,31,Lagos,4G Router,Female,4,Very Good,50,25GB Monthly Plan,9000,16,144000,57.95,Yes,High Call Tarriffs
CUST0429,Omamuzo Smith,Feb-25,32,Kwara,Mobile SIM Card,Male,3,Good,39,1.5GB 2-Day Plan,600,5,3000,82,No,
CUST0430,Funke Lawson,Feb-25,53,Edo,Mobile SIM Card,Male,2,Fair,40,12.5GB Monthly Plan,5500,11,60500,27.07,No,
CUST0430,Funke Lawson,Feb-25,53,Edo,Broadband MiFi,Male,2,Fair,40,60GB Monthly Broadband Plan,14500,13,188500,137.53,No,
CUST0430,Funke Lawson,Feb-25,53,Edo,5G Broadband Router,Male,2,Fair,40,450GB 3-Month Broadband Plan,75000,9,675000,147.35,No,
CUST0431,Kunle Cooper,Feb-25,28,Oyo,Broadband MiFi,Male,4,Very Good,22,120GB Monthly Broadband Plan,24000,10,240000,124.12,No,
CUST0431,Kunle Cooper,Feb-25,28,Oyo,Mobile SIM Card,Male,4,Very Good,22,20GB Monthly Plan,7500,5,37500,134.42,No,
CUST0431,Kunle Cooper,Feb-25,28,Oyo,4G Router,Male,4,Very Good,22,65GB Monthly Plan,16000,9,144000,116.31,No,
CUST0432,Amina Espinoza,Jan-25,80,Yobe,Mobile SIM Card,Female,2,Fair,57,3.2GB 2-Day Plan,1000,5,5000,63,Yes,High Call Tarriffs
CUST0432,Amina Espinoza,Jan-25,80,Yobe,Broadband MiFi,Female,2,Fair,57,60GB Monthly Broadband Plan,14500,9,130500,174.4,Yes,High Call Tarriffs
CUST0432,Amina Espinoza,Jan-25,80,Yobe,4G Router,Female,2,Fair,57,25GB Monthly Plan,9000,10,90000,185.28,Yes,High Call Tarriffs
CUST0433,Saidu Whitehead,Feb-25,49,Bauchi,4G Router,Female,3,Good,28,165GB Monthly Plan,35000,5,175000,11.12,No,
CUST0433,Saidu Whitehead,Feb-25,49,Bauchi,5G Broadband Router,Female,3,Good,28,30GB Monthly Broadband Plan,9000,2,18000,46.36,No,
CUST0434,John Williams,Jan-25,49,Abuja (FCT),Mobile SIM Card,Female,4,Very Good,28,3.2GB 2-Day Plan,1000,5,5000,169.24,Yes,Costly Data Plans
CUST0434,John Williams,Jan-25,49,Abuja (FCT),4G Router,Female,4,Very Good,28,65GB Monthly Plan,16000,7,112000,70.25,Yes,Costly Data Plans
CUST0434,John Williams,Jan-25,49,Abuja (FCT),5G Broadband Router,Female,4,Very Good,28,120GB Monthly Broadband Plan,24000,6,144000,36.54,Yes,Costly Data Plans
CUST0435,Michael Santana,Feb-25,50,Ondo,Mobile SIM Card,Male,4,Very Good,34,3.2GB 2-Day Plan,1000,1,1000,177.53,No,
CUST0436,Abubakar Bullock,Jan-25,31,Kebbi,Mobile SIM Card,Female,3,Good,38,1GB+1.5mins Daily Plan,500,1,500,119.04,Yes,Poor Network
CUST0436,Abubakar Bullock,Jan-25,31,Kebbi,4G Router,Female,3,Good,38,25GB Monthly Plan,9000,20,180000,193.97,Yes,Poor Network
CUST0437,Alabo Young,Jan-25,57,Borno,Broadband MiFi,Male,3,Good,56,120GB Monthly Broadband Plan,24000,13,312000,190.4,No,
CUST0438,Chinedu Ramos,Jan-25,67,Edo,Mobile SIM Card,Male,1,Poor,16,20GB Monthly Plan,7500,5,37500,57.34,Yes,Poor Customer Service
CUST0439,Ifeanyi Zimmerman,Mar-25,54,Yobe,5G Broadband Router,Female,5,Excellent,48,60GB Monthly Broadband Plan,14500,13,188500,98.18,Yes,High Call Tarriffs
CUST0440,John Carter,Jan-25,50,Kwara,Mobile SIM Card,Male,3,Good,49,2.5GB 2-Day Plan,900,15,13500,102.91,No,
CUST0440,John Carter,Jan-25,50,Kwara,Broadband MiFi,Male,3,Good,49,150GB FUP Monthly Unlimited,20000,5,100000,129.7,No,
CUST0441,Grace Williams,Jan-25,26,Cross River,5G Broadband Router,Female,4,Very Good,28,60GB Monthly Broadband Plan,14500,10,145000,104.86,No,
CUST0442,Sade Johnson,Jan-25,25,Rivers,5G Broadband Router,Male,4,Very Good,33,150GB FUP Monthly Unlimited,20000,1,20000,153.85,Yes,High Call Tarriffs
CUST0442,Sade Johnson,Jan-25,25,Rivers,4G Router,Male,4,Very Good,33,65GB Monthly Plan,16000,15,240000,148.23,Yes,High Call Tarriffs
CUST0442,Sade Johnson,Jan-25,25,Rivers,Mobile SIM Card,Male,4,Very Good,33,1.5GB 2-Day Plan,600,13,7800,157.34,Yes,High Call Tarriffs
CUST0443,Bola Wright,Jan-25,26,Kogi,5G Broadband Router,Female,4,Very Good,21,60GB Monthly Broadband Plan,14500,20,290000,37.42,No,
CUST0443,Bola Wright,Jan-25,26,Kogi,Broadband MiFi,Female,4,Very Good,21,300GB FUP Monthly Unlimited,30000,4,120000,174.39,No,
CUST0444,Boma Shah,Jan-25,18,Lagos,Mobile SIM Card,Female,2,Fair,8,16.5GB+10mins Monthly Plan,6500,20,130000,60.91,No,
CUST0445,Ejiro Wagner,Feb-25,66,Abia,4G Router,Male,1,Poor,9,65GB Monthly Plan,16000,5,80000,42.24,Yes,Better Offers from Competitors
CUST0446,Halima Lambert,Mar-25,71,Adamawa,Broadband MiFi,Male,4,Very Good,6,150GB FUP Monthly Unlimited,20000,15,300000,180.53,Yes,Fast Data Consumption
CUST0447,Grace Hudson,Feb-25,76,Kano,Broadband MiFi,Female,2,Fair,38,30GB Monthly Broadband Plan,9000,14,126000,20.98,Yes,Better Offers from Competitors
